CV1 (voltage),CV2 (voltage),Flow 1 (LPH),Flow 2 (LPH),Level 1 (mm),Level 2 (mm),Time (sec)
5.699999809,5.699999809,304.2747192,290.6141968,208.5332031,187.5765991,1160.6
5.699999809,5.699999809,304.1401367,290.5469055,208.4943542,187.5571594,1160.8
5.699999809,5.699999809,304.2298584,291.6235962,208.4943542,187.5571594,1161
5.699999809,5.699999809,304.1177063,291.6460266,208.572113,187.6154785,1161.2
5.699999809,5.699999809,304.1849976,291.4890137,208.5137939,187.6349182,1161.4
5.699999809,5.699999809,304.1625671,291.6011963,208.4749146,187.6154785,1161.6
5.699999809,5.699999809,304.207428,291.5787659,208.4749146,187.5376892,1161.8
5.699999809,5.699999809,304.2971497,291.3992615,208.4749146,187.6154785,1162
5.699999809,5.699999809,304.0279846,291.3319702,208.5915527,187.6737976,1162.2
5.699999809,5.699999809,305.0598145,291.3544312,208.572113,187.6932373,1162.4
5.699999809,5.699999809,304.2298584,291.6235962,208.5332031,187.6737976,1162.6
5.699999809,5.699999809,304.5663757,291.6011963,208.5137939,187.5765991,1162.8
5.699999809,5.699999809,304.1849976,291.5114441,208.4943542,187.6543579,1163
5.699999809,5.699999809,304.207428,291.5114441,208.4360046,187.5182495,1163.2
5.699999809,5.699999809,304.0952759,291.3095398,208.4749146,187.5765991,1163.4
5.699999809,5.699999809,304.1625671,291.6684875,208.4749146,187.712677,1163.6
5.699999809,5.699999809,304.2747192,291.3544312,208.4554443,187.5765991,1163.8
5.699999809,5.699999809,304.1849976,291.5114441,208.5137939,187.5765991,1164
5.699999809,5.699999809,304.207428,291.3319702,208.4943542,187.6154785,1164.2
5.699999809,5.699999809,303.5345154,291.5563354,208.4554443,187.5571594,1164.4
5.699999809,5.699999809,303.085907,291.3992615,208.5137939,187.6543579,1164.6
5.699999809,5.699999809,303.085907,291.2422791,208.4165955,187.4988098,1164.8
5.699999809,5.699999809,303.2204895,291.3319702,208.4554443,187.5765991,1165
5.699999809,5.699999809,303.355072,291.6011963,208.5332031,187.5960693,1165.2
5.699999809,5.699999809,303.1980591,291.4666138,208.4749146,187.5765991,1165.4
5.699999809,5.699999809,303.1980591,291.6011963,208.4749146,187.5960693,1165.6
5.699999809,5.699999809,303.355072,291.6011963,208.4554443,187.5376892,1165.8
5.699999809,5.699999809,303.1531982,291.4216919,208.5137939,187.5571594,1166
5.699999809,5.699999809,303.3102112,291.4890137,208.4554443,187.5376892,1166.2
5.699999809,5.699999809,303.1980591,291.5338745,208.4749146,187.5765991,1166.4
5.699999809,5.699999809,303.085907,291.5787659,208.4749146,187.5960693,1166.6
5.699999809,5.699999809,303.2877808,291.5787659,208.5137939,187.6154785,1166.8
5.699999809,5.699999809,303.2429199,291.5787659,208.4554443,187.5376892,1167
5.699999809,5.699999809,303.3775024,291.5787659,208.4943542,187.6154785,1167.2
5.699999809,5.699999809,303.2877808,291.5563354,208.4749146,187.5765991,1167.4
5.699999809,5.699999809,303.2877808,291.5338745,208.5137939,187.5571594,1167.6
5.699999809,5.699999809,303.3326416,291.690918,208.4749146,187.5376892,1167.8
5.699999809,5.699999809,303.2653503,292.4759827,208.5332031,187.5571594,1168
5.699999809,5.699999809,303.2653503,292.5432434,208.4749146,187.5960693,1168.2
5.699999809,5.699999809,303.512085,292.5881348,208.572113,187.6543579,1168.4
5.699999809,5.699999809,304.0952759,292.6105347,208.5915527,187.6737976,1168.6
5.699999809,5.699999809,304.3420105,293.0143433,208.3971558,187.5182495,1168.8
5.699999809,5.699999809,304.3195801,292.5432434,208.5526428,187.6543579,1169
5.699999809,5.699999809,304.364502,292.7002869,208.6304016,187.712677,1169.2
5.699999809,5.699999809,304.2522888,292.2965088,208.4749146,187.6349182,1169.4
5.699999809,5.699999809,304.207428,292.5881348,208.5526428,187.6932373,1169.6
5.699999809,5.699999809,303.2653503,292.5881348,208.5332031,187.5376892,1169.8
5.699999809,5.699999809,303.2877808,292.4984131,208.5137939,187.6737976,1170
5.699999809,5.699999809,303.2877808,292.5657043,208.5137939,187.6543579,1170.2
5.699999809,5.699999809,303.3999329,292.7002869,208.5332031,187.5960693,1170.4
5.699999809,5.699999809,303.2204895,292.4984131,208.5915527,187.7515564,1170.6
5.699999809,5.699999809,303.355072,291.6235962,208.5526428,187.6349182,1170.8
5.699999809,5.699999809,303.6466675,291.7133179,208.4943542,187.5765991,1171
5.699999809,5.699999809,303.2204895,291.5114441,208.5915527,187.6932373,1171.2
5.699999809,5.699999809,303.355072,291.6684875,208.5332031,187.6349182,1171.4
5.699999809,5.699999809,303.2204895,291.5114441,208.5526428,187.6349182,1171.6
5.699999809,5.699999809,303.3102112,291.6011963,208.5137939,187.6154785,1171.8
5.699999809,5.699999809,303.3326416,290.6141968,213.6848755,187.6154785,1172
5.699999809,5.699999809,303.2429199,290.7263489,213.6848755,187.5571594,1172.2
5.699999809,5.699999809,304.2747192,290.5020447,213.7043152,187.5376892,1172.4
5.699999809,5.699999809,304.2522888,290.7487793,213.6654663,187.6349182,1172.6
5.699999809,5.699999809,304.2971497,290.8160706,213.782074,187.712677,1172.8
5.699999809,5.699999809,304.2971497,290.8609314,213.587677,187.5376892,1173
5.699999809,5.699999809,304.2747192,290.6590576,213.6265869,187.5376892,1173.2
5.699999809,5.699999809,304.4093323,290.7039185,213.6460266,187.5765991,1173.4
5.699999809,5.699999809,304.4542236,290.8160706,213.7043152,187.6932373,1173.6
5.699999809,5.699999809,304.3420105,290.5469055,213.6848755,187.7321167,1173.8
5.699999809,5.699999809,304.2971497,290.6141968,213.7043152,187.6737976,1174
5.699999809,5.699999809,304.3195801,290.7039185,213.6460266,187.5765991,1174.2
5.699999809,5.699999809,304.0952759,290.5244751,213.6460266,187.5376892,1174.4
5.699999809,5.699999809,304.2298584,290.4347534,213.782074,187.6543579,1174.6
5.699999809,5.699999809,304.207428,290.4572144,213.7043152,187.5960693,1174.8
5.699999809,5.699999809,304.4093323,290.5693665,213.7043152,187.5960693,1175
5.699999809,5.699999809,304.2971497,291.9152222,213.6654663,187.5960693,1175.2
5.699999809,5.699999809,304.2971497,291.8479004,213.6848755,187.5960693,1175.4
5.699999809,5.699999809,304.1625671,291.5563354,213.6654663,187.5960693,1175.6
5.699999809,5.699999809,304.3420105,291.5338745,213.5293884,187.5765991,1175.8
5.699999809,5.699999809,304.2522888,291.6235962,213.6071167,187.5376892,1176
5.699999809,5.699999809,304.1625671,291.5787659,213.6654663,187.5376892,1176.2
5.699999809,5.699999809,304.3195801,291.5114441,213.6460266,187.5765991,1176.4
5.699999809,5.699999809,303.3102112,291.5787659,213.6460266,187.5960693,1176.6
5.699999809,5.699999809,303.1756287,291.6235962,213.6071167,187.4599609,1176.8
5.699999809,5.699999809,303.6690979,291.6460266,213.6848755,187.4988098,1177
5.699999809,5.699999809,303.3999329,291.5338745,213.6265869,187.5765991,1177.2
5.699999809,5.699999809,303.1756287,291.4216919,213.6265869,187.5960693,1177.4
5.699999809,5.699999809,303.1756287,291.5338745,213.6654663,187.5376892,1177.6
5.699999809,5.699999809,303.2429199,291.6011963,213.5099182,187.4988098,1177.8
5.699999809,5.699999809,303.2204895,291.5338745,213.6460266,187.5376892,1178
5.699999809,5.699999809,303.2653503,291.5114441,213.6848755,187.5765991,1178.2
5.699999809,5.699999809,303.1756287,291.3544312,213.6071167,187.5571594,1178.4
5.699999809,5.699999809,303.2204895,291.6235962,213.6848755,187.5182495,1178.6
5.699999809,5.699999809,303.1980591,291.5338745,213.6848755,187.5765991,1178.8
5.699999809,5.699999809,303.2204895,291.5787659,213.6848755,187.4794006,1179
5.699999809,5.699999809,303.1980591,291.5563354,213.7237854,187.5765991,1179.2
5.699999809,5.699999809,303.1531982,291.5114441,213.7237854,187.6154785,1179.4
5.699999809,5.699999809,303.2877808,291.7581787,213.5293884,187.5376892,1179.6
5.699999809,5.699999809,303.2653503,291.4666138,213.7043152,187.5960693,1179.8
5.699999809,5.699999809,302.2559509,291.4666138,213.6265869,187.5765991,1180
5.699999809,5.699999809,302.2783813,291.5563354,213.7043152,187.712677,1180.2
5.699999809,5.699999809,302.2110596,291.5563354,213.6460266,187.5765991,1180.4
5.699999809,5.699999809,302.23349,291.5114441,213.7043152,187.5765991,1180.6
5.699999809,5.699999809,302.368103,291.5787659,213.7043152,187.5182495,1180.8
5.699999809,5.699999809,302.2783813,291.5338745,213.7043152,187.5376892,1181
5.699999809,5.699999809,302.1886597,291.3992615,213.587677,187.5571594,1181.2
5.699999809,5.699999809,302.1886597,292.1843567,213.6071167,187.5376892,1181.4
5.699999809,5.699999809,302.3008118,292.3862305,213.6654663,187.5376892,1181.6
5.699999809,5.699999809,302.6148376,292.5432434,213.6654663,187.5376892,1181.8
5.699999809,5.699999809,302.1437988,292.4759827,213.6460266,187.5960693,1182
5.699999809,5.699999809,302.3008118,292.4310913,213.6071167,187.5182495,1182.2
5.699999809,5.699999809,302.2559509,292.4535522,213.6460266,187.5571594,1182.4
5.699999809,5.699999809,303.1307678,292.4535522,213.6654663,182.3665771,1182.6
5.699999809,5.699999809,303.1980591,292.6329651,213.5488281,182.2693787,1182.8
5.699999809,5.699999809,303.1980591,292.4086609,213.6460266,187.6154785,1183
5.699999809,5.699999809,303.2429199,292.520813,213.7043152,187.6543579,1183.2
5.699999809,5.699999809,303.2653503,292.7002869,213.6265869,187.5182495,1183.4
5.699999809,5.699999809,303.2877808,292.6105347,213.6848755,187.5765991,1183.6
5.699999809,5.699999809,303.2204895,292.4086609,213.7043152,187.5960693,1183.8
5.699999809,5.699999809,303.1980591,292.9694519,213.6848755,187.6737976,1184
5.699999809,5.699999809,303.3326416,293.6199646,213.7043152,187.6737976,1184.2
5.699999809,5.699999809,303.0634766,293.3507996,213.6265869,187.6154785,1184.4
5.699999809,5.699999809,303.2429199,293.3283691,213.7432251,187.6154785,1184.6
5.699999809,5.699999809,303.1756287,293.5302124,213.7043152,187.6932373,1184.8
5.699999809,5.699999809,303.2429199,293.6872559,213.6265869,187.5571594,1185
5.699999809,5.699999809,303.3775024,293.4853821,213.7237854,187.6349182,1185.2
5.699999809,5.699999809,303.2877808,293.5526733,213.6654663,187.6349182,1185.4
5.699999809,5.699999809,303.2204895,293.9564209,213.6654663,187.6154785,1185.6
5.699999809,5.699999809,303.2877808,293.3956604,213.7626648,187.6932373,1185.8
5.699999809,5.699999809,303.2204895,293.8442688,213.6460266,187.6349182,1186
5.699999809,5.699999809,303.3326416,293.6872559,213.6460266,187.5960693,1186.2
5.699999809,5.699999809,303.355072,293.7321167,213.6654663,187.6932373,1186.4
5.699999809,5.699999809,303.3102112,293.6199646,213.6265869,187.6543579,1186.6
5.699999809,5.699999809,303.2653503,293.5302124,213.7626648,187.712677,1186.8
5.699999809,5.699999809,303.4223633,293.5302124,213.6848755,187.6154785,1187
5.699999809,5.699999809,303.8485413,293.1040649,213.6460266,187.5960693,1187.2
5.699999809,5.699999809,304.2522888,293.4629517,213.8209839,187.8098755,1187.4
5.699999809,5.699999809,304.768219,293.7321167,213.6460266,187.5765991,1187.6
5.699999809,5.699999809,304.3420105,293.5751038,213.6848755,187.6154785,1187.8
5.699999809,5.699999809,304.3195801,292.812439,213.7626648,187.5960693,1188
5.699999809,5.699999809,304.2298584,292.3638306,213.587677,187.4599609,1188.2
5.699999809,5.699999809,304.3869019,292.7451172,213.7043152,182.5609741,1188.4
5.699999809,5.699999809,304.2747192,292.8572693,213.5293884,187.5571594,1188.6
5.699999809,5.699999809,304.2971497,292.6778564,213.7237854,182.4637756,1188.8
5.699999809,5.699999809,304.2971497,292.6778564,213.7626648,182.5415344,1189
5.699999809,5.699999809,304.1849976,292.5432434,213.6848755,182.4443359,1189.2
5.699999809,5.699999809,304.3420105,292.7675476,213.7043152,187.6349182,1189.4
5.699999809,5.699999809,304.2522888,292.7900085,213.7043152,187.6154785,1189.6
5.699999809,5.699999809,304.6785278,292.5432434,213.7043152,187.6349182,1189.8
5.699999809,5.699999809,304.364502,292.6329651,213.7626648,187.6932373,1190
5.699999809,5.699999809,304.499054,292.6105347,213.6460266,187.5765991,1190.2
5.699999809,5.699999809,304.4093323,292.6778564,213.6654663,187.6543579,1190.4
5.699999809,5.699999809,304.3420105,292.7002869,218.9143372,187.6543579,1190.6
5.699999809,5.699999809,304.364502,292.5432434,218.9337769,187.5571594,1190.8
5.699999809,5.699999809,304.207428,292.4310913,218.8948975,187.5960693,1191
5.699999809,5.699999809,304.3869019,292.6329651,218.8948975,187.6543579,1191.2
5.699999809,5.699999809,304.4317627,292.8797607,218.8171387,187.5765991,1191.4
5.699999809,5.699999809,303.355072,292.6553955,213.6848755,187.6154785,1191.6
5.699999809,5.699999809,303.4896545,292.4759827,213.6460266,187.6543579,1191.8
5.699999809,5.699999809,303.5345154,292.4759827,213.6460266,187.5765991,1192
5.699999809,5.699999809,303.1531982,292.4535522,213.6654663,187.6543579,1192.2
5.699999809,5.699999809,303.2204895,291.4666138,213.7432251,187.5182495,1192.4
5.699999809,5.699999809,303.3775024,291.7357483,218.8365784,187.5182495,1192.6
5.699999809,5.699999809,303.3999329,292.5432434,218.797699,187.5765991,1192.8
5.699999809,5.699999809,303.4672241,292.7451172,213.6071167,187.6154785,1193
5.699999809,5.699999809,303.3326416,292.6778564,213.6265869,187.5182495,1193.2
5.699999809,5.699999809,303.3326416,292.520813,213.6460266,187.5765991,1193.4
5.699999809,5.699999809,303.2204895,292.3189392,213.6265869,182.3860168,1193.6
5.699999809,5.699999809,303.3999329,292.5881348,213.6848755,187.5571594,1193.8
5.699999809,5.699999809,302.4129639,292.5432434,218.8559875,187.5571594,1194
5.699999809,5.699999809,302.2559509,292.4759827,218.7587891,187.6154785,1194.2
5.699999809,5.699999809,302.4129639,292.7227173,218.8754272,187.6737976,1194.4
5.699999809,5.699999809,302.4577942,292.4086609,218.8754272,187.5960693,1194.6
5.699999809,5.699999809,302.3232117,292.520813,218.8948975,187.712677,1194.8
5.699999809,5.699999809,302.3456421,292.7900085,218.8365784,187.6349182,1195
5.699999809,5.699999809,302.1886597,292.4759827,218.8559875,182.3860168,1195.2
5.699999809,5.699999809,302.3456421,292.7002869,218.8559875,187.5765991,1195.4
5.699999809,5.699999809,302.23349,292.4310913,218.8948975,187.5765991,1195.6
5.699999809,5.699999809,302.5475159,292.4086609,218.797699,187.5182495,1195.8
5.699999809,5.699999809,302.368103,292.4310913,218.8365784,187.5960693,1196
5.699999809,5.699999809,302.4577942,292.6329651,218.9143372,187.6543579,1196.2
5.699999809,5.699999809,302.1886597,292.4984131,218.797699,187.6154785,1196.4
5.699999809,5.699999809,303.2877808,292.3862305,218.7587891,182.4054871,1196.6
5.699999809,5.699999809,303.3999329,291.6460266,218.8365784,182.3665771,1196.8
5.699999809,5.699999809,303.3326416,291.5563354,218.8559875,182.4637756,1197
5.699999809,5.699999809,303.1307678,291.4441833,218.8754272,187.6737976,1197.2
5.699999809,5.699999809,303.2877808,291.3768311,218.8171387,187.5571594,1197.4
5.699999809,5.699999809,303.1980591,291.5787659,218.8754272,187.6154785,1197.6
5.699999809,5.699999809,303.2429199,291.4216919,218.797699,187.5376892,1197.8
5.699999809,5.699999809,303.4672241,291.5563354,218.9143372,187.6932373,1198
5.699999809,5.699999809,303.3326416,291.4441833,218.8754272,187.6154785,1198.2
5.699999809,5.699999809,303.2653503,291.5563354,218.7782288,187.5376892,1198.4
5.699999809,5.699999809,303.2877808,291.6011963,218.797699,187.4988098,1198.6
5.699999809,5.699999809,303.5569458,291.5338745,218.797699,187.5960693,1198.8
5.699999809,5.699999809,303.2877808,291.7357483,218.9143372,187.7321167,1199
5.699999809,5.699999809,303.1531982,291.2198181,218.797699,187.5765991,1199.2
5.699999809,5.699999809,303.3102112,291.4666138,218.8559875,187.5960693,1199.4
5.699999809,5.699999809,303.2877808,291.9152222,218.8365784,187.6154785,1199.6
5.699999809,5.699999809,303.2877808,291.1973877,218.8365784,187.6154785,1199.8
5.699999809,5.699999809,303.1083374,291.9152222,218.8559875,187.6154785,1200
5.699999809,5.699999809,303.3775024,291.8255005,219.089325,187.7904663,1200.2
5.699999809,5.699999809,302.8615723,291.3544312,218.6810303,187.3822021,1200.4
5.699999809,5.699999809,303.1980591,291.5114441,218.9726257,187.6932373,1200.6
5.699999809,5.699999809,303.2653503,291.5787659,218.9143372,187.6154785,1200.8
5.699999809,5.699999809,303.1980591,291.6011963,218.8559875,187.6154785,1201
5.699999809,5.699999809,303.2204895,291.4890137,218.8171387,187.6154785,1201.2
5.699999809,5.699999809,303.3326416,292.6553955,218.8559875,187.5376892,1201.4
5.699999809,5.699999809,303.355072,292.520813,218.8365784,187.5960693,1201.6
5.699999809,5.699999809,303.3999329,292.6105347,218.7782288,187.5376892,1201.8
5.699999809,5.699999809,303.3326416,292.6105347,218.9143372,187.5765991,1202
5.699999809,5.699999809,303.6690979,292.6778564,218.8754272,187.5765991,1202.2
5.699999809,5.699999809,303.3326416,292.6105347,218.8171387,187.5960693,1202.4
5.699999809,5.699999809,304.3420105,292.6553955,218.8948975,187.6154785,1202.6
5.699999809,5.699999809,304.3195801,292.4984131,218.8171387,187.5182495,1202.8
5.699999809,5.699999809,304.2298584,292.6329651,218.8948975,187.6154785,1203
5.699999809,5.699999809,304.4093323,292.6553955,218.8365784,187.5376892,1203.2
5.699999809,5.699999809,304.3869019,291.7581787,218.797699,187.4599609,1203.4
5.699999809,5.699999809,304.207428,291.3319702,218.8171387,187.5376892,1203.6
5.699999809,5.699999809,304.2747192,291.4441833,218.9921265,187.5960693,1203.8
5.699999809,5.699999809,304.3195801,292.5657043,218.9337769,187.6737976,1204
5.699999809,5.699999809,304.364502,292.6329651,218.9143372,187.5376892,1204.2
5.699999809,5.699999809,304.3195801,292.5881348,218.8948975,187.6349182,1204.4
5.699999809,5.699999809,304.4317627,291.7357483,218.8754272,182.4637756,1204.6
5.699999809,5.699999809,304.364502,291.5338745,218.8559875,187.5765991,1204.8
5.699999809,5.699999809,304.3195801,291.4890137,218.9337769,187.6349182,1205
5.699999809,5.699999809,304.4093323,291.9376221,218.8948975,187.6543579,1205.2
5.699999809,5.699999809,303.3102112,291.8030701,218.9143372,187.5571594,1205.4
5.699999809,5.699999809,303.3999329,291.9824829,218.8754272,182.3860168,1205.6
5.699999809,5.699999809,303.2877808,291.6235962,218.9143372,187.6154785,1205.8
5.699999809,5.699999809,303.6915283,291.7133179,218.8948975,187.6932373,1206
5.699999809,5.699999809,303.355072,291.690918,218.9143372,187.6737976,1206.2
5.699999809,5.699999809,303.5345154,291.6235962,218.8754272,187.5960693,1206.4
5.699999809,5.699999809,303.3999329,291.3095398,218.8365784,182.3860168,1206.6
5.699999809,5.699999809,303.2204895,291.6460266,218.8559875,187.5376892,1206.8
5.699999809,5.699999809,303.4223633,291.6235962,218.9337769,187.7321167,1207
5.699999809,5.699999809,303.4223633,291.7357483,218.8754272,187.5182495,1207.2
5.699999809,5.699999809,303.4447937,291.6235962,218.797699,187.5571594,1207.4
5.699999809,5.699999809,303.4672241,291.6235962,218.8559875,187.6154785,1207.6
5.699999809,5.699999809,303.3326416,291.5787659,218.7782288,182.4054871,1207.8
5.699999809,5.699999809,303.4896545,292.0049438,218.9726257,187.6543579,1208
5.699999809,5.699999809,303.3775024,291.7133179,218.8171387,182.3082886,1208.2
5.699999809,5.699999809,303.2877808,291.6684875,218.8948975,187.6349182,1208.4
5.699999809,5.699999809,303.4672241,291.6460266,218.8754272,182.4637756,1208.6
5.699999809,5.699999809,303.4672241,291.4441833,218.8754272,187.5960693,1208.8
5.699999809,5.699999809,303.4672241,291.9152222,218.797699,182.3860168,1209
5.699999809,5.699999809,303.3999329,291.6684875,218.8948975,182.4832153,1209.2
5.699999809,5.699999809,303.4896545,291.6235962,218.953186,182.5026855,1209.4
5.699999809,5.699999809,303.512085,291.7806396,218.9337769,182.4443359,1209.6
5.699999809,5.699999809,303.3326416,291.6011963,218.9337769,182.4832153,1209.8
5.699999809,5.699999809,303.2653503,291.4441833,218.8948975,182.3860168,1210
5.699999809,5.699999809,303.1980591,291.6011963,218.9726257,182.5609741,1210.2
5.699999809,5.699999809,303.3326416,291.4890137,218.9726257,182.5804138,1210.4
5.699999809,5.699999809,303.3326416,291.9152222,218.7199402,182.3860168,1210.6
5.699999809,5.699999809,303.4672241,291.690918,218.9143372,182.5221252,1210.8
5.699999809,5.699999809,303.512085,292.094635,218.8754272,182.4054871,1211
5.699999809,5.699999809,303.2653503,292.6553955,219.0115662,182.5609741,1211.2
5.699999809,5.699999809,303.1980591,292.3414001,218.8948975,182.4637756,1211.4
5.699999809,5.699999809,303.512085,292.7002869,218.8559875,182.4637756,1211.6
5.699999809,5.699999809,303.4447937,292.5432434,218.9143372,182.4443359,1211.8
5.699999809,5.699999809,303.4896545,292.5657043,218.9143372,187.6737976,1212
5.699999809,5.699999809,303.3999329,292.6105347,218.8559875,182.3860168,1212.2
5.699999809,5.699999809,303.3326416,292.5657043,218.953186,182.5026855,1212.4
5.699999809,5.699999809,303.2429199,292.5657043,218.8948975,182.5609741,1212.6
5.699999809,5.699999809,303.4223633,292.812439,218.9337769,182.5804138,1212.8
5.699999809,5.699999809,303.1980591,292.6105347,218.953186,182.599884,1213
5.699999809,5.699999809,303.3999329,292.7451172,218.9337769,182.5221252,1213.2
5.699999809,5.699999809,303.4896545,292.6105347,218.8365784,182.3665771,1213.4
5.699999809,5.699999809,303.355072,292.3638306,218.7782288,187.5376892,1213.6
5.699999809,5.699999809,303.3999329,292.7675476,218.797699,182.4249268,1213.8
5.699999809,5.699999809,303.4447937,292.3638306,218.8559875,187.6349182,1214
5.699999809,5.699999809,303.3999329,292.4086609,218.9143372,187.712677,1214.2
5.699999809,5.699999809,303.5793762,292.6553955,218.9143372,187.6154785,1214.4
5.699999809,5.699999809,303.4223633,292.4984131,218.9337769,182.599884,1214.6
5.699999809,5.699999809,303.2877808,292.6105347,218.8754272,182.4832153,1214.8
5.699999809,5.699999809,303.4896545,292.5881348,218.8754272,187.6932373,1215
5.699999809,5.699999809,303.3326416,292.5657043,218.8559875,187.7321167,1215.2
5.699999809,5.699999809,302.4353638,292.6105347,218.8948975,187.6932373,1215.4
5.699999809,5.699999809,302.4577942,292.6105347,218.8948975,187.6154785,1215.6
5.699999809,5.699999809,302.2110596,292.5657043,218.8559875,187.6349182,1215.8
5.699999809,5.699999809,302.5026855,292.6778564,218.9337769,187.712677,1216
5.699999809,5.699999809,302.6820984,292.5657043,218.8559875,187.5765991,1216.2
5.699999809,5.699999809,302.4802551,292.5657043,218.953186,187.6543579,1216.4
5.699999809,5.699999809,302.4129639,292.7675476,218.8171387,187.6154785,1216.6
5.699999809,5.699999809,302.4129639,292.6105347,218.9921265,187.6543579,1216.8
5.699999809,5.699999809,302.368103,292.6778564,218.8948975,187.6543579,1217
5.699999809,5.699999809,302.4129639,292.3862305,218.9143372,187.712677,1217.2
5.699999809,5.699999809,302.368103,292.5881348,218.9143372,187.6543579,1217.4
5.699999809,5.699999809,302.4802551,292.5657043,218.953186,182.4832153,1217.6
5.699999809,5.699999809,302.4802551,292.6778564,218.8754272,187.5765991,1217.8
5.699999809,5.699999809,302.3008118,292.7900085,218.8948975,182.4637756,1218
5.699999809,5.699999809,302.3456421,292.5881348,218.9143372,187.6932373,1218.2
5.699999809,5.699999809,302.2559509,293.6423645,218.8754272,187.6154785,1218.4
5.699999809,5.699999809,302.4802551,293.7096863,218.9337769,187.6737976,1218.6
5.699999809,5.699999809,302.3008118,293.5302124,218.8948975,187.6737976,1218.8
5.699999809,5.699999809,302.4353638,293.4629517,218.8171387,187.6349182,1219
5.699999809,5.699999809,302.4353638,293.6199646,218.9337769,187.7321167,1219.2
5.699999809,5.699999809,302.3232117,293.5975342,218.9143372,187.6932373,1219.4
5.699999809,5.699999809,303.5569458,293.4180603,218.8948975,187.7321167,1219.6
5.699999809,5.699999809,303.2653503,293.5526733,218.9337769,187.6932373,1219.8
5.699999809,5.699999809,303.3999329,293.7545166,218.9726257,187.6737976,1220
5.699999809,5.699999809,303.2877808,293.6648254,218.9337769,187.6154785,1220.2
5.699999809,5.699999809,303.3102112,293.5078125,218.9921265,187.6543579,1220.4
5.699999809,5.699999809,303.2877808,293.1937561,218.8948975,187.6737976,1220.6
5.699999809,5.699999809,303.3102112,293.6872559,218.953186,187.6349182,1220.8
5.699999809,5.699999809,303.2877808,293.5078125,218.8365784,187.6349182,1221
5.699999809,5.699999809,303.2429199,293.3283691,218.8171387,182.4443359,1221.2
5.699999809,5.699999809,303.3102112,293.5302124,218.9921265,187.7515564,1221.4
5.699999809,5.699999809,304.1849976,293.4853821,218.8171387,187.5571594,1221.6
5.699999809,5.699999809,304.2747192,292.6105347,218.8948975,182.4637756,1221.8
5.699999809,5.699999809,304.2971497,292.4310913,218.9337769,187.6737976,1222
5.699999809,5.699999809,304.3869019,292.4535522,218.8365784,182.4054871,1222.2
5.699999809,5.699999809,304.2522888,292.4310913,218.8754272,182.4249268,1222.4
5.699999809,5.699999809,303.3326416,292.5881348,218.9337769,182.5415344,1222.6
5.699999809,5.699999809,303.2653503,292.3862305,218.8754272,182.5026855,1222.8
5.699999809,5.699999809,303.3326416,292.6105347,218.7199402,182.3471375,1223
5.699999809,5.699999809,303.1980591,292.8797607,218.8559875,187.5765991,1223.2
5.699999809,5.699999809,303.2653503,292.5657043,218.8559875,187.6154785,1223.4
5.699999809,5.699999809,303.6466675,292.9694519,218.797699,187.5960693,1223.6
5.699999809,5.699999809,303.2877808,292.4759827,219.0115662,187.8876343,1223.8
5.699999809,5.699999809,303.1980591,292.520813,218.8754272,182.4249268,1224
5.699999809,5.699999809,303.2204895,292.229248,218.8559875,187.5960693,1224.2
5.699999809,5.699999809,302.4129639,292.5432434,218.797699,187.5765991,1224.4
5.699999809,5.699999809,302.2783813,292.4984131,218.8754272,187.5960693,1224.6
5.699999809,5.699999809,302.2559509,292.4759827,218.8948975,187.6737976,1224.8
5.699999809,5.699999809,302.3905334,292.6778564,218.797699,187.5960693,1225
5.699999809,5.699999809,302.2559509,292.3862305,218.8171387,187.5571594,1225.2
5.699999809,5.699999809,302.2783813,292.4535522,218.8365784,187.5376892,1225.4
5.699999809,5.699999809,302.2559509,292.5432434,218.797699,187.5960693,1225.6
5.699999809,5.699999809,302.1213379,292.5432434,218.797699,187.5376892,1225.8
5.699999809,5.699999809,302.4353638,292.520813,218.8171387,187.5960693,1226
5.699999809,5.699999809,302.3008118,292.4759827,218.9337769,187.6349182,1226.2
5.699999809,5.699999809,302.525116,292.5657043,218.8171387,182.3860168,1226.4
5.699999809,5.699999809,302.3232117,292.7227173,218.8171387,182.4054871,1226.6
5.699999809,5.699999809,303.1756287,292.5657043,218.9143372,182.4249268,1226.8
5.699999809,5.699999809,303.3775024,292.5432434,218.8754272,182.4249268,1227
5.699999809,5.699999809,303.3102112,292.5881348,218.8365784,182.3665771,1227.2
5.699999809,5.699999809,303.2429199,292.5657043,218.8171387,187.5765991,1227.4
5.699999809,5.699999809,303.355072,292.6329651,218.8365784,182.3277283,1227.6
5.699999809,5.699999809,303.5345154,292.6105347,218.797699,182.4054871,1227.8
5.699999809,5.699999809,303.3102112,292.7227173,218.8559875,187.5182495,1228
5.699999809,5.699999809,303.4223633,292.3638306,218.8948975,187.5182495,1228.2
5.699999809,5.699999809,303.2877808,292.5881348,218.8365784,187.5765991,1228.4
5.699999809,5.699999809,302.3456421,292.7227173,218.7782288,187.5765991,1228.6
5.699999809,5.699999809,302.2783813,292.520813,218.8754272,187.5376892,1228.8
5.699999809,5.699999809,302.4802551,292.6329651,218.8365784,182.3860168,1229
5.699999809,5.699999809,302.4353638,292.5432434,218.9337769,182.5221252,1229.2
5.699999809,5.699999809,302.368103,292.7002869,218.8559875,187.6543579,1229.4
